Port_IDs,PnL,Win_Positions,Total_Positions,Win_Rate,ROI,Sharpe_Ratio,MDD,ROI_norm,Sharpe_Ratio_norm,Win_Rate_norm,MDD_norm,Composite_Score,Rank
4022641794255717633,2176.83382376,2634.0,6052.0,0.43522802379378717,0.038017849075666674,13.177561407545667,-115.99559387999989,0.14909465557028212,0.582848120204109,0.5422642098016263,0.005436091274700128,0.3291228929475826,14.0
4023616625178799873,2087.7711930100004,339.0,827.0,0.40991535671100365,0.01529576528883691,13.322017063766621,-3.088799999999992,0.06584500520249657,0.5863867825827831,0.5107263660433835,0.00014475548745385147,0.2978437606417514,28.0
4023697433751327232,2408.2239999800004,4.0,42.0,0.09523809523809523,0.061753205733844706,9.268633502665514,0.0,0.2360567564799409,0.48709294882617776,0.11866012212891644,4.6851411639181606e-14,0.24067693601762827,89.0
4023697881318718465,3151.95061998,6.0,70.0,0.08571428571428572,0.0649950115068769,11.42354698898395,0.0,0.24793415292373133,0.5398808526218514,0.10679410991602481,4.6851411639181606e-14,0.25770332364688914,75.0
4026179081117855488,6796.18836,46.0,197.0,0.233502538071066,0.007838987222332124,6.3086107755975585,-1824.6434998900004,0.038524704268366995,0.41458266201349386,0.29092811669170887,0.08551125329270304,0.21122008388144065,120.0
4027747397961573889,2638.2194499600005,207.0,460.0,0.45,0.0035905738640522426,7.604172790429204,-483.90628998,0.02295927769865995,0.44631943633620824,0.5606690770591303,0.022678092095781754,0.25745304804144287,76.0
4028427053699127040,2633.02381341,36.0,121.0,0.2975206611570248,0.015632439513414354,7.753956372545413,-6.623939780000001,0.06707851933556931,0.44998861441371435,0.37069029888206956,0.0003104285261437134,0.22932028560642775,104.0
4028701921959171840,17601.40139824,373.0,687.0,0.5429403202328966,0.007940795629317786,8.989789349807957,-585.6775999300007,0.03889771205962293,0.48026223454995015,0.6764663294292594,0.027447567482937862,0.29653076336531137,31.0
4029299190618134272,3354.1458763700007,72.0,230.0,0.3130434782608696,0.012426518525233373,7.814730470745078,-0.53788037,0.055332598324244246,0.45147736895973267,0.3900306623020037,2.5207567751484028e-05,0.2300541641591441,103.0
4029422834086627072,2799.9025498399997,38.0,102.0,0.37254901960784315,0.025892171509739173,11.366341658687658,0.0,0.10466834206372466,0.5384795205073822,0.4641704777395849,4.6851411639181606e-14,0.28577845431925847,40.0
4029506971304830209,2413.6540000200002,3.0,52.0,0.057692307692307696,0.06037649763520986,12.727852024050305,-1.2715041199999177,0.23101274427819557,0.5718318006058117,0.07188065090501669,5.958857769206016e-05,0.25524141136174394,78.0
4029507714735307777,1537.89995998,2.0,53.0,0.03773584905660377,0.06831702168912371,13.707341197219806,0.0,0.2601054039755635,0.5958258869440579,0.04701627480579708,4.6851411639181606e-14,0.26618264223705523,65.0
4029749871687083265,3662.13654822,367.0,856.0,0.4287383177570093,0.062097332710294564,12.8220201444717,0.0,0.2373175761626929,0.5741385928334277,0.5341784820371256,4.6851411639181606e-14,0.3502725471062707,12.0
4030392204221219329,1347.75800996,8.0,85.0,0.09411764705882353,0.0,8.573213952107377,0.0,0.009804057358555609,0.47005758264300435,0.11726412069210566,4.6851411639181606e-14,0.16741131613889848,142.0
4030395639953224449,4413.76154738,86.0,492.0,0.17479674796747968,0.00877818807418369,14.28343811602846,-57.609999730000254,0.04196576818113581,0.6099382626473678,0.21778473634636494,0.0026998716623189978,0.2396681308502879,91.0
4030555430101054209,3358.38032001,32.0,121.0,0.2644628099173554,0.011639113253760054,13.659838070789576,0.0,0.05244768626411444,0.5946622251618502,0.32950248789517295,4.6851411639181606e-14,0.2600334710068333,72.0
4030565764341697025,2789.8782899599996,51.0,105.0,0.4857142857142857,0.01680095297592012,10.362443725812023,-4.030795650000002,0.07135974363331793,0.5138875042441904,0.6051666228574739,0.00018890177062225177,0.2966452792888717,30.0
4030626027667524352,3796.34803991,116.0,233.0,0.4978540772532189,0.0031501035202458495,14.805539587237174,-670.8059999999987,0.021345473152242656,0.6227279372253627,0.6202919688970826,0.031437078958041265,0.3235678326843064,18.0
4030635536196756737,2581.61417484,679.0,1294.0,0.5247295208655333,0.0,18.851595271524303,-47.186786249999955,0.009804057358555609,0.7218422634245933,0.6537769248207959,0.002211391557539355,0.3506915595106117,11.0
4030708912786799105,1612.84376999,2.0,60.0,0.03333333333333333,0.06203468052431715,10.246927665765602,0.0,0.2370880297607726,0.511057761563892,0.041531042745120754,4.6851411639181606e-14,0.2327499459464329,102.0
4031173908980084736,5360.425729910001,85.0,225.0,0.37777777777777777,0.011481721180785661,11.83340120837362,-80.89999999999964,0.05187102986372858,0.5499208589797657,0.47068515111136855,0.003791349045377146,0.2754328666843975,51.0
4031181049693676544,4545.2423384,73.0,302.0,0.24172185430463577,0.014486393386784747,9.644358713085063,-22.344964960000084,0.06287961133741421,0.49629691287724575,0.3011688199066704,0.0010471886473774061,0.22819615897520754,106.0
4031408429897920512,1351.26659997,4.0,82.0,0.04878048780487805,0.0,9.295130474212066,0.0,0.009804057358555609,0.4877420326960206,0.060777135724566965,4.6851411639181606e-14,0.16141925416129563,144.0
4031414524297538817,2726.7956177399997,90.0,244.0,0.36885245901639346,0.02636686645749033,10.892780066488118,-17.582599899999998,0.10640753943674656,0.5268789045526956,0.45956481726158216,0.0008240021427575739,0.28206369707770057,46.0
4031451549482615297,3124.54121527,44.0,114.0,0.38596491228070173,0.018843892716443024,12.020541459416096,-3.9002427300000004,0.07884470939246917,0.554505145834458,0.4808857581013982,0.00018278345555911013,0.28621866487946956,39.0
4031493134338259457,9082.698287860003,683.0,1889.0,0.36156696664902066,0.0023175965582710963,9.75856721279452,-3682.1097992,0.018295316566106095,0.49909462486595807,0.4504875944137238,0.17256073512981007,0.27982664833832605,48.0
